,course_name,picture_link,course_link,itemid,category
436,9项举措，玩转新员工培训管理,http://ckimg.baidu.com/course/2018-02/04/1537ab30bafaf8e080a3607b0a25eb32.jpg,http://chuanke.baidu.com/7869518-247645.html,159,management
437,案例解读政策及账务处理注意事项,http://ckimg.baidu.com/course/2018-01/21/1937f7796f94dcbbf49f1464fe58fd5e.jpg,http://chuanke.baidu.com/9013942-247275.html,310,management
438,现代企业管理－商学院张蕊,http://ckimg.baidu.com/course/2018-01/14/c9c757e08da97806b87dfbd70e038778.jpg,http://chuanke.baidu.com/6697189-246934.html,590,management
439,绩效管理－商学院左臣艳,http://ckimg.baidu.com/course/2018-01/15/902679875dda5d32728418f784245b77.jpg,http://chuanke.baidu.com/6697189-246964.html,439,management
440,企业内训课：员工职业化之职场热点问题解析,http://ckimg.baidu.com/course/2018-01/14/68e9eb4ba4f2a72707aa197193f2dc7c.jpg,http://chuanke.baidu.com/7869518-246947.html,502,management
441,管理会计学－商学院李培婵,http://ckimg.baidu.com/course/2018-01/14/b50cda667237e8f2ae14049e50b6cf43.jpg,http://chuanke.baidu.com/6697189-246909.html,418,management
442,财务会计－商学院荆瑞芝,http://ckimg.baidu.com/course/2018-01/14/9394ddbe18bbfc7f6f48c43ee0aae148.jpg,http://chuanke.baidu.com/6697189-246908.html,322,management
443,现代企业管理－商学院陈丽丽,http://ckimg.baidu.com/course/2018-01/14/f665cb18dfd2132d676260ffef6b6a9e.jpg,http://chuanke.baidu.com/6697189-246933.html,589,management
444,税务会计－商学院张静,http://ckimg.baidu.com/course/2018-01/14/148a3d462a1a2454a4d9dba81b3f285d.jpg,http://chuanke.baidu.com/6697189-246915.html,564,management
445,劳动关系管理－商学院刘慧慧,http://ckimg.baidu.com/course/2018-01/14/29f373125b175a7018ba13e1bd69d1d5.jpg,http://chuanke.baidu.com/6697189-246932.html,455,management
446,人力资源开发与管理－商学院宋燕华,http://ckimg.baidu.com/course/2018-01/14/edf0b847f8e8afc16722a84d391ff80c.jpg,http://chuanke.baidu.com/6697189-246930.html,513,management
447,财务管理学－商学院苗清,http://ckimg.baidu.com/course/2018-01/14/60613846cd4cd7be2aa27095b7b8edcc.jpg,http://chuanke.baidu.com/6697189-246907.html,321,management
448,西方经济学－商学院李尊娟,http://ckimg.baidu.com/course/2018-01/14/dc6c1ecad852158144f08d439f10bd28.jpg,http://chuanke.baidu.com/6697189-246910.html,588,management
449,财经法规－商学院徐璐丽,http://ckimg.baidu.com/course/2018-01/14/aca95d096f64297b591e21c6c5bc73af.jpg,http://chuanke.baidu.com/6697189-246906.html,320,management
450,楚源华创春晚,http://ckimg.baidu.com/course/2017-12/19/8db41cbf81b8353aa661e49b03aec0ab.jpg,http://chuanke.baidu.com/1310962-245153.html,327,management
451,HR常见法律问题【010】领导让你设计管理制度，你就不会啦？,http://ckimg.baidu.com/course/2017-12/30/660d779641c2249ece5df1dd75d785c1.jpg,http://chuanke.baidu.com/9076382-245879.html,223,management
452,HR常见法律问题【006】员工培训的风险管理,http://ckimg.baidu.com/course/2017-12/30/660d779641c2249ece5df1dd75d785c1.jpg,http://chuanke.baidu.com/9076382-245875.html,220,management
453,2017年最新房地产开发企业会计真账实训,http://ckimg.baidu.com/course/2017-12/29/01327cc1baaf61df6512e445bfa4845b.jpg,http://chuanke.baidu.com/8150058-245863.html,111,management
454,HR常见法律问题【007】正确签订劳动合同（1）,http://ckimg.baidu.com/course/2017-12/30/660d779641c2249ece5df1dd75d785c1.jpg,http://chuanke.baidu.com/9076382-245876.html,221,management
455,HR常见法律问题【008】正确签订劳动合同（2）,http://ckimg.baidu.com/course/2017-12/30/660d779641c2249ece5df1dd75d785c1.jpg,http://chuanke.baidu.com/9076382-245877.html,222,management
456,第16课解读 入定修自他相换,http://ckimg.baidu.com/course/2018-02/22/f5059f8a1be1379ee5e6dfdbccc9d1bb.jpg,http://chuanke.baidu.com/9233645-247938.html,366,socialscience
457,第15课解读 意乐发无上菩提心,http://ckimg.baidu.com/course/2018-01/26/6a8a43730d2a1a3229fa292128dbf9c1.jpg,http://chuanke.baidu.com/9233645-247442.html,365,socialscience
458,第14讲解读 十二缘起支,http://ckimg.baidu.com/course/2018-01/14/d5919b26ba0e77065f04c5e4f6e840d9.jpg,http://chuanke.baidu.com/9233645-246897.html,364,socialscience
459,第8讲解读 远离违缘之恶友,http://ckimg.baidu.com/course/2018-01/14/85c738b87f81ddaae086301340d0e317.jpg,http://chuanke.baidu.com/9233645-246894.html,374,socialscience
460,第4讲解读 使难得的暇满人身具实义,http://ckimg.baidu.com/course/2018-01/11/8260f00cd06fc362e0c1a3ba31a9f0be.jpg,http://chuanke.baidu.com/9233645-246773.html,369,socialscience
461,第2讲解读 顶礼,http://ckimg.baidu.com/course/2018-01/07/fd0c4617daf36db71512e8f4ebf7cb3c.jpg,http://chuanke.baidu.com/9233645-246525.html,368,socialscience
462,第7讲解读 忆念无常而放下今生,http://ckimg.baidu.com/course/2017-12/28/97d2ed406365e9b259ca94455ccedc6a.jpg,http://chuanke.baidu.com/9233645-245728.html,373,socialscience
463,叙事疗法---吴熙娟,http://ckimg.baidu.com/course/2017-12/22/3eae241c78b91a4c0d16a8e4c5225404.jpg,http://chuanke.baidu.com/8520672-245370.html,606,socialscience
464,精神分析沙龙,http://ckimg.baidu.com/course/2017-12/22/923cea0fc46ffb76334f2443cf05cd78.jpg,http://chuanke.baidu.com/8520672-245373.html,444,socialscience
465,沙盘师培训沙龙,http://ckimg.baidu.com/course/2017-12/22/15c1f1aabf2c5db30525716cf9d2b1fa.jpg,http://chuanke.baidu.com/8520672-245323.html,532,socialscience
466,生活中你要知道的3个数字,http://ckimg.baidu.com/course/2017-12/18/dc8ff6420bf807ff35bce25418529e03.jpg,http://chuanke.baidu.com/2042864-245020.html,540,socialscience
467,第12讲解读  下士道畏惧恶趣之苦而断除罪业,http://ckimg.baidu.com/course/2017-12/15/7aefcacc06e1b53101dfce118403c9de.jpg,http://chuanke.baidu.com/9233645-244909.html,362,socialscience
468,第6讲解读 依止功德源泉之静处,http://ckimg.baidu.com/course/2017-12/10/a9e091713b4b67acf36e60f4993e9ec8.jpg,http://chuanke.baidu.com/9233645-244426.html,371,socialscience
469,第5讲解读  抛弃三毒来源之故乡,http://ckimg.baidu.com/course/2017-12/03/f2c7abc91beee0155434e091cfe4744c.jpg,http://chuanke.baidu.com/9233645-243645.html,370,socialscience
470,第11讲解读  佛教入门之皈依,http://ckimg.baidu.com/course/2017-12/02/bd4104ff283e487f2ffba8a8a9389b43.jpg,http://chuanke.baidu.com/9233645-243616.html,361,socialscience
471,第10讲解读 依止顺缘善知识（依止方法）,http://ckimg.baidu.com/course/2017-11/26/3aa0984753b47db151052ed0fb572c52.jpg,http://chuanke.baidu.com/9233645-242818.html,360,socialscience
472,第9讲解读 依止顺缘善知识（善知识的条件）,http://ckimg.baidu.com/course/2017-11/25/0864f859056640f6bc425d74e3e840d2.jpg,http://chuanke.baidu.com/9233645-242729.html,376,socialscience
473,History of the United States  美国历史,http://ckimg.baidu.com/course/2017-11/12/b7c48da003415b73ebdb3a5444a87404.jpg,http://chuanke.baidu.com/6689095-241092.html,219,socialscience
474,第13讲解读 中士道之四谛十六行相,http://ckimg.baidu.com/course/2017-11/09/69d3c9530da4f51f00aaef3abd3c5334.jpg,http://chuanke.baidu.com/9233645-240883.html,363,socialscience
475,第1讲解读  佛子行的重要性与含义,http://ckimg.baidu.com/course/2018-01/01/cc6a1f7f8ed66ff0e891ccec6555af46.jpg,http://chuanke.baidu.com/9233645-240372.html,367,socialscience
476,优质女生养成记,http://ckimg.baidu.com/course/2014-11/03/b39e2a0504b6ebb1b02415211fecaed7.jpg,http://chuanke.baidu.com/1862533-115961.html,624,life
477,恋爱中男孩应该做些什么,http://ckimg.baidu.com/course/2014-10/27/5aa5e0b24481941accc3d0e13cddac31.jpg,http://chuanke.baidu.com/1862533-115185.html,460,life
478,米兰欧时尚-零基础学习服装搭配(服装设计、色彩搭配、形象设计),http://ckimg.baidu.com/course/2015-10/31/d2d61423d79114d7c57a6fab5d4a03b8.jpg,http://chuanke.baidu.com/1802218-112945.html,485,life
479,把自己妆成明星,http://ckimg.baidu.com/dxt/./1409173591_53930.jpeg,http://chuanke.baidu.com/1960305-108989.html,313,life
480,追女孩必学聊天恋爱约会,http://ckimg.baidu.com/course/2017-08/28/ed4e6ceb3a331548b21f7d47d360793e.jpg,http://chuanke.baidu.com/7699135-211867.html,640,life
481,丁大姐精工织补培训 第5课、如何区分面料经纬纱方向及捻向,http://ckimg.baidu.com/course/2018-02/05/2052ee5141b8b4b88db7927c4630a06d.jpg,http://chuanke.baidu.com/2109862-247717.html,382,life
482,第8课、织补工具、及怎样绑圈,http://ckimg.baidu.com/course/2018-02/06/7178cf581a855405e89e5e08728fd72b.jpg,http://chuanke.baidu.com/2109862-247719.html,375,life
483,关于减肥你可能不知道的事,http://ckimg.baidu.com/course/2018-01/30/382d302b116b73e4e62ebc780b34fb26.jpg,http://chuanke.baidu.com/3656868-247505.html,417,life
484,如何提升阅读技巧,http://ckimg.baidu.com/course/2018-01/10/046450bf9421de6c1d644459c9d95e7b.jpg,http://chuanke.baidu.com/9053147-246681.html,525,life
485,儿歌与语言启蒙,http://ckimg.baidu.com/course/2018-01/07/2fdbab5f3913073ef5a51350a2261cb3.jpg,http://chuanke.baidu.com/6689095-246167.html,388,life
486,【阳光盛开】玩转色彩，赢得财富,http://ckimg.baidu.com/course/2018-01/01/b88b650837adaa5fe65757ccd927691c.jpg,http://chuanke.baidu.com/8159835-245941.html,64,life
487,提高孩子学习成绩，从这三个方面入手,http://ckimg.baidu.com/course/2017-12/28/485d5739698bd563747e8b6a6b3a931c.jpg,http://chuanke.baidu.com/7557010-245761.html,571,life
488,【色彩汇手工坊】台湾卤肉饭——好吃易做,http://ckimg.baidu.com/course/2017-12/19/dade9201b17dcf793879b1b89324bb1f.jpg,http://chuanke.baidu.com/3726279-245133.html,56,life
489,小亲友自闭症儿童的干预策略课程,http://ckimg.baidu.com/course/2017-12/06/576b8470abaad54a44d22454d43537d8.jpg,http://chuanke.baidu.com/9025184-244060.html,597,life
490,西餐餐桌布置,http://ckimg.baidu.com/course/2017-10/30/86917769f8f858742bc475fd62057498.jpg,http://chuanke.baidu.com/7989573-239858.html,587,life
491,数学基础【启蒙篇】,http://ckimg.baidu.com/course/2017-11/05/358dadfcd98084b6451650f889e1fbe1.jpg,http://chuanke.baidu.com/6689095-240441.html,562,life
492,如何挑选眼影,http://ckimg.baidu.com/course/2017-11/02/b711dea64c9cfd5a2b794d11fbabe091.jpg,http://chuanke.baidu.com/9295029-240164.html,527,life
493,高领毛衣的搭配技巧,http://ckimg.baidu.com/course/2017-10/31/fd01c631891bd18f537c1ad225b26c3b.jpg,http://chuanke.baidu.com/8718296-239878.html,405,life
494,零基础学化妆 毛戈平化妆学校时尚生活妆化妆教程,http://ckimg.baidu.com/course/2017-10/18/281569559afb79a7ec6c74b3a65d450e.jpg,http://chuanke.baidu.com/2130345-238526.html,466,life
495,如何挑选毛孔隐形霜,http://ckimg.baidu.com/course/2017-11/02/b711dea64c9cfd5a2b794d11fbabe091.jpg,http://chuanke.baidu.com/9295029-240161.html,526,life
496,2017河北高速考试--语文专项辅导 试听课,http://ckimg.baidu.com/course/2017-06/12/17e538e6b6f2829a9726af7d2809b0fb.jpg,http://chuanke.baidu.com/2872608-224376.html,99,exam
497,历年吉林公务员面试题库-2017年6月面试真题视频直播解析,http://ckimg.baidu.com/course/2017-06/10/5f906c632d52089848a0be0625bbcbd0.jpg,http://chuanke.baidu.com/4094310-224283.html,458,exam
498,2017河北高速考试--公共基础知识专项辅导 试听课,http://ckimg.baidu.com/course/2017-06/10/fcee872d1768e4f14b28a14c54160d76.jpg,http://chuanke.baidu.com/2872608-224248.html,96,exam
499,2017河北高速考试--计算机操作知识专项指导 试听课,http://ckimg.baidu.com/course/2017-06/10/82fd9bf247d335593d62a5d6433059a3.jpg,http://chuanke.baidu.com/2872608-224249.html,97,exam
500,2017河北高速考试--数学专项辅导 试听课,http://ckimg.baidu.com/course/2017-06/10/85513eae0e767fe180604e3fed39fe32.jpg,http://chuanke.baidu.com/2872608-224250.html,98,exam
501,2017公务员省考结构化面试高分宝典,http://ckimg.baidu.com/course/2017-04/30/9d0446b2d39dbf2110de74504fb5f7ff.jpg,http://chuanke.baidu.com/8524231-220693.html,90,exam
502,2017年公务员行测笔试课程《资料分析——速算技巧》【聚优公考】,http://ckimg.baidu.com/course/2017-03/24/1e91d6bdfb8d44f7f747cb939b3f7e23.jpg,http://chuanke.baidu.com/4094310-217111.html,107,exam
503,2017年公务员行测笔试课程《资料分析——考点精讲》【聚优公考】,http://ckimg.baidu.com/course/2017-03/24/d2d187906428f2d0322d55198c62d4d0.jpg,http://chuanke.baidu.com/4094310-217117.html,106,exam
504,2017年公务员行测笔试课程《资料分析——统计术语》【聚优公考】,http://ckimg.baidu.com/course/2017-03/24/eb931ccb319a2431973a8263daeee906.jpg,http://chuanke.baidu.com/4094310-217110.html,108,exam
505,2017年公务员行测笔试课程《数量关系——路径问题》【聚优公考】,http://ckimg.baidu.com/course/2017-03/24/780c4e9be3e6528ab4fe1a47a5d165bd.jpg,http://chuanke.baidu.com/4094310-217106.html,103,exam
506,2017年公务员行测笔试课程《数量关系——利润问题》【聚优公考】,http://ckimg.baidu.com/course/2017-03/24/b6cd41f0e902c5fa94fc06e2b54720be.jpg,http://chuanke.baidu.com/4094310-217104.html,102,exam
507,2017年公务员行测笔试课程《资料分析——考点串讲》【聚优公考】,http://ckimg.baidu.com/course/2017-03/24/dc2a3ff452de393c8a54c615e8184deb.jpg,http://chuanke.baidu.com/4094310-217113.html,105,exam
508,2017公务员视频省考试笔行测网课数量关系数字特性【聚优公考】,http://ckimg.baidu.com/course/2017-03/23/5816b53556de877208444cc9445cc65d.jpg,http://chuanke.baidu.com/4094310-216956.html,94,exam
509,2017公务员视频省考试笔行测网课数量关系排列组合【聚优公考】,http://ckimg.baidu.com/course/2017-03/23/5105b5a155da93fef99051cd444eaa61.jpg,http://chuanke.baidu.com/4094310-216976.html,93,exam
510,2017年公务员行测笔试课程《数量关系——几何问题》【聚优公考】,http://ckimg.baidu.com/course/2017-03/24/cc647bee112a1d802dfdb5e2d540bdeb.jpg,http://chuanke.baidu.com/4094310-217107.html,101,exam
511,2017年公务员行测笔试课程《数量关系——周期问题》【聚优公考】,http://ckimg.baidu.com/course/2017-03/24/a6bc0fcd9ec9a040557663ff01695e80.jpg,http://chuanke.baidu.com/4094310-217109.html,104,exam
512,2017年公务员行测笔试课程《数量关系——分段计费》【聚优公考】,http://ckimg.baidu.com/course/2017-03/24/1f12aa19249737c0cc898b247a3059fc.jpg,http://chuanke.baidu.com/4094310-217105.html,100,exam
513,2017公务员视频省考试笔行测网课数量关系最值问题【聚优公考】,http://ckimg.baidu.com/course/2017-03/23/74400bb5e4b8794d839a59a9c011dc85.jpg,http://chuanke.baidu.com/4094310-216975.html,95,exam
514,2017公务员视频省考试笔行测网课数量关系行程问题【聚优公考】,http://ckimg.baidu.com/course/2017-03/23/9f03d36d5ead542aa6ab542e6ca9dd5d.jpg,http://chuanke.baidu.com/4094310-216967.html,92,exam
515,2017公务员省考试笔行测数量关系浓度问题网课视频【聚优公考】,http://ckimg.baidu.com/course/2017-03/24/9b10dae4b386c2ba002a470a07cf0c6f.jpg,http://chuanke.baidu.com/4094310-217101.html,91,exam
516,photoshop零基础《现学现用》实例教程（长期收集学员常见提问）,http://ckimg.baidu.com/course/2016-03/03/84a3ee563eedb55955ffed2aa665197e.jpg,http://chuanke.baidu.com/1244516-162728.html,261,software
517,PS 零基础速成精品案例课,http://ckimg.baidu.com/course/2016-09/02/f90a81fcab7f79e93c1f6d2f64c30a0e.jpg,http://chuanke.baidu.com/4279802-149169.html,275,software
518,PS 零基础淘宝美工养成记,http://ckimg.baidu.com/course/2016-09/03/78b91c8963cf057cdec41b3420ba1006.jpg,http://chuanke.baidu.com/4279802-149177.html,276,software
519,PS 零基础创意合成案例课,http://ckimg.baidu.com/course/2016-09/02/fdd4b8eb055acee53c0c9e5e5ca48a96.jpg,http://chuanke.baidu.com/4279802-149170.html,274,software
520,PS零基础VIP直播体验课,http://ckimg.baidu.com/course/2016-09/06/37ae685db87a06cc4c5e1fa70557710d.jpg,http://chuanke.baidu.com/4279802-148943.html,277,software
521,photoshop从入门到精通——修图调色,http://ckimg.baidu.com/course/2014-11/27/1ec9d885f8733688518476e0d7f7f330.jpg,http://chuanke.baidu.com/1244516-118301.html,259,software
522,小米主题制作——从入门到精通,http://ckimg.baidu.com/course/2015-03/20/8a0c253b59af9b64a6611a6cc8e1e298.jpg,http://chuanke.baidu.com/1341138-131711.html,595,software
523,photoshop从入门到精通——入门概念,http://ckimg.baidu.com/course/2014-11/27/35ebfd64e6ff5706bfb07ad187891c72.jpg,http://chuanke.baidu.com/1244516-118296.html,258,software
524,Photoshop CC零基础快速入门【基础班免费看】,http://ckimg.baidu.com/course/2014-12/03/aafaf34110823cb9f919219646e89778.jpg,http://chuanke.baidu.com/1942485-118990.html,255,software
525,ps视频教程 从入门到精通---火星人教育,http://ckimg.baidu.com/course/2014-11/20/2bb79304c66597f4c62332cafc52dd70.jpg,http://chuanke.baidu.com/1827213-117660.html,278,software
526,Photoshop CS3免费视频教程PS练习实例50讲（七天速成）,http://ckimg.baidu.com/course/2014-06/29/02f2aed0e9c648705334e61795e714eb.jpg,http://chuanke.baidu.com/1244516-99963.html,256,software
527,Photoshop初学入门必备——选区图层变换钢笔等基础知识（免费）,http://ckimg.baidu.com/course/2017-02/16/d2e005cc01aa529ca34d71d1037273bb.jpg,http://chuanke.baidu.com/1244516-92795.html,257,software
528,【摄影】数码摄影后期处理 Adobe Lightroom 零基础课程,http://ckimg.baidu.com/course/2013-07/06/ee757f708915744a135e2386eef181f3.jpg,http://chuanke.baidu.com/1090971-81351.html,57,software
529,【限免】超写实鼠绘系列课程 PS UI,http://ckimg.baidu.com/course/2017-07/07/1c254ebb015e3a6d79b00638424cb529.jpg,http://chuanke.baidu.com/4272850-227368.html,61,software
530,oeasy的ps教程，我们一起来玩ps(photoshop),http://ckimg.baidu.com/course/2013-08/08/592e2f083b5d8a105700386ff1c85ada.jpg,http://chuanke.baidu.com/1330850-87909.html,251,software
531,2013年小米主题制作培训教程一,http://ckimg.baidu.com/course/2015-03/19/2f018aaa379f7bb7dd3c1e9665f40f1d.jpg,http://chuanke.baidu.com/1341138-88388.html,85,software
532,Photoshop抠图系统 ps抠图合辑,http://ckimg.baidu.com/course/2017-10/18/998ea54268113cdd972430663e7ce39d.jpg,http://chuanke.baidu.com/2995939-238547.html,260,software
533,店铺装修之热门节日系列,http://ckimg.baidu.com/course/2018-02/23/a988a2dc1cf503e2a806945d4700d2ee.jpg,http://chuanke.baidu.com/3256006-247943.html,381,software
534,3Dmax基础软件命令讲解-室内设计建模适用,http://ckimg.baidu.com/course/2018-01/29/5734d61b0e13a7b8cb9ff6418820efad.jpg,http://chuanke.baidu.com/9042803-247489.html,153,software
535,美工PS初级介绍,http://ckimg.baidu.com/course/2018-01/19/4634a0939746465e0bc85fd0a9cf8d2d.jpg,http://chuanke.baidu.com/3256006-247216.html,482,software
536,李彦宏大学讲堂,http://ckimg.baidu.com/course/2016-04/07/1891a3890f1b9d01d4a9cc1072d38e10.jpg,http://chuanke.baidu.com/2889565-169942.html,457,life
537,百度需要什么样的实习生？,http://ckimg.baidu.com/course/2016-01/20/bcc3440b70c81ba2477b9c2cf94d8fd3.jpg,http://chuanke.baidu.com/2889565-163080.html,314,life
538,“技术重构梦想”百度高校技术汇2016年第一期——无人车专题讲座,http://ckimg.baidu.com/course/2016-04/24/ce4b48ac996b09730b8efe12a5cebb6b.jpg,http://chuanke.baidu.com/2889565-171683.html,6,life
539,《老郑说财商》 少儿财商直播课,http://ckimg.baidu.com/course/2018-01/04/e5dd2a4704768407cd2f58091450588e.jpg,http://chuanke.baidu.com/4734257-246222.html,15,life
540,舞台美术设计师的三个阶段和五个标准,http://ckimg.baidu.com/course/2017-11/04/3a4ee73cd61284450dbe456669c2682f.jpg,http://chuanke.baidu.com/9275913-240357.html,585,life
541,舞美设计师工作流程,http://ckimg.baidu.com/course/2017-11/04/3a4ee73cd61284450dbe456669c2682f.jpg,http://chuanke.baidu.com/9275913-240359.html,584,life
542,舞台设计基础知识-什么是舞台,http://ckimg.baidu.com/course/2017-11/01/2f77c8295a5b491ab1f96781fbc10217.jpg,http://chuanke.baidu.com/9275913-240006.html,586,life
543,狮子山机械基础,http://ckimg.baidu.com/course/2017-09/21/95d3db1cb780c278dd0952b7b6cec045.jpg,http://chuanke.baidu.com/6690132-236205.html,544,software
544,秒秒学3dmax_从建模到后期64天速成,http://ckimg.baidu.com/course/2017-07/10/143c4300cba42a6b85392637113c15ac.jpg,http://chuanke.baidu.com/8746719-227671.html,488,life
545,ardupilot入门,http://ckimg.baidu.com/course/2017-06/12/cfc9d9845afb46968c40355471f26657.jpg,http://chuanke.baidu.com/8164620-224450.html,176,life
546,ardupilot纵横分析,http://ckimg.baidu.com/course/2017-06/12/79060717e932f920c1bdf37fe2b0c7ba.jpg,http://chuanke.baidu.com/8164620-224449.html,178,life
547,ardupilot软件架构,http://ckimg.baidu.com/course/2017-06/11/3d3673059e5e8a9b72d07679bdc2e3c8.jpg,http://chuanke.baidu.com/8164620-224360.html,177,life
548,比比学院——政府与社会资本合作（PPP）项目系列课程,http://ckimg.baidu.com/course/2017-06/05/0b6cbb6d0a04ee5412ccbabf83742eef.jpg,http://chuanke.baidu.com/8692073-223705.html,318,life
549,SmartGit代码管理,http://ckimg.baidu.com/course/2017-06/11/3d6535e32b42ba999a693e49630e6b08.jpg,http://chuanke.baidu.com/8164620-224327.html,295,life
550,一键编译  ardupilot,http://ckimg.baidu.com/course/2017-06/10/0bb03f08bf974edce62715cc377ebc83.jpg,http://chuanke.baidu.com/8164620-224260.html,615,life
551,少儿财学院网络示范课程体验,http://ckimg.baidu.com/course/2017-05/19/4935b1a116b4ed92e173d7871e047022.jpg,http://chuanke.baidu.com/4734257-221684.html,535,life
552,少儿财商金融理财课程简介视频,http://ckimg.baidu.com/course/2017-05/11/9f0a83ab41893070a66ff83cf68345c5.jpg,http://chuanke.baidu.com/4734257-221696.html,534,life
553,联合国全球契约组织介绍—马克·司徒慕德爵士,http://ckimg.baidu.com/course/2017-04/12/1a79cb97bc8e5463f2c492994c061b61.jpg,http://chuanke.baidu.com/10822-219079.html,459,life
554,Sketchup2015完整教程（工具篇）,http://ckimg.baidu.com/course/2017-03/02/b2438b82f3822d10659354a097623e96.jpg,http://chuanke.baidu.com/1556972-214382.html,294,life
555,申请转正3,http://ckimg.baidu.com/course/2017-03/20/19bffe7c22f38868a8ed5c651c191b58.jpg,http://chuanke.baidu.com/3916513-216565.html,538,life
556,吕鑫：《VC++就业培训宝典之MFC视频教程》共85集,http://ckimg.baidu.com/course/2014-07/23/0977ac992038af2ca7014a20b728712a.jpg,http://chuanke.baidu.com/1760453-103942.html,480,computer
557,MFC六大核心之动态创建,http://ckimg.baidu.com/course/2017-08/15/00ac43fd106ce37617193c5ba75f5972.jpg,http://chuanke.baidu.com/1911416-231507.html,247,computer
558,MFC控件ListBox,http://ckimg.baidu.com/course/2017-08/15/5b2f9fcdd1ae41910c2869aeb3287cac.jpg,http://chuanke.baidu.com/1911416-231536.html,246,computer
559,《GDI GDI+从入门到精通》,http://ckimg.baidu.com/course/2013-03/27/20e8ef556e3629208f751a93eee584a2.jpg,http://chuanke.baidu.com/1265063-140266.html,10,computer
560,《COM实用入门教程》前言,http://ckimg.baidu.com/course/2013-03/26/b00dae3624add6efd6d910a7b8189318.jpg,http://chuanke.baidu.com/1265063-87943.html,9,computer
561,《COM实用入门教程》第一讲,http://ckimg.baidu.com/course/2013-03/26/9e3269917b556dce0e1bda3d6a2a5767.jpg,http://chuanke.baidu.com/1265063-87944.html,8,computer
562,《Windows窗口高级编程》第二讲,http://ckimg.baidu.com/course/2013-03/25/68cff05e9bda3ae423f85e9258cac1cd.jpg,http://chuanke.baidu.com/1265063-87872.html,13,computer
563,《Windows窗口高级编程》前言,http://ckimg.baidu.com/course/2013-03/25/d65d61554c1244ed8be03575eae09c9a.jpg,http://chuanke.baidu.com/1265063-87879.html,14,computer
564,《STL实用入门教程》前言,http://ckimg.baidu.com/course/2013-03/26/5618b9123d9c8ee7573e5f2250b07dba.jpg,http://chuanke.baidu.com/1265063-87940.html,12,computer
565,《GDI GDI+从入门到精通》前言,http://ckimg.baidu.com/course/2013-03/27/65496fa25e6a5556896e7cefe17dd9cc.jpg,http://chuanke.baidu.com/1265063-87971.html,11,computer
566,第一讲 Windows窗口（2-2）,http://ckimg.baidu.com/course/2013-05/15/efc54b6f05f412f53ac765960871fd6e.jpg,http://chuanke.baidu.com/1311904-89033.html,378,computer
567,第二讲 设备上下文,http://ckimg.baidu.com/course/2013-05/15/293382af6ccf407619b359f6b11da1c5.jpg,http://chuanke.baidu.com/1311904-89021.html,377,computer
568,素描视频教程——宁波问艺书院,http://ckimg.baidu.com/course/2014-11/11/a494d6b2da9a9ea5a8c4e000f9f4bba2.jpg,http://chuanke.baidu.com/2181603-116604.html,567,culture
569,手绘卡通人物第一季,http://ckimg.baidu.com/course/2014-06/07/9f7f87350df4941d30e21db265c4ff0c.jpg,http://chuanke.baidu.com/1796298-101473.html,556,culture
570,唱歌大神,http://ckimg.baidu.com/course/2014-05/19/e3b8f8ded4f3f6506f888ae0602fdf4a.jpg,http://chuanke.baidu.com/1374325-101141.html,325,culture
571,第一讲：成人钢琴入门《认识钢琴键盘、音名、唱名和简谱》,http://ckimg.baidu.com/course/2017-03/22/cc55bafaefee8f3353a863e4abd68bb8.jpg,http://chuanke.baidu.com/6853782-201194.html,379,culture
572,素描零基础视频教程素描入门免费公开课,http://ckimg.baidu.com/course/2016-12/05/da6517f6af243e485365eb5ab6d44c83.jpg,http://chuanke.baidu.com/5744079-204510.html,566,culture
573,【兴趣】小八老师—读书的乐趣,http://ckimg.baidu.com/course/2013-07/09/d0b6a5a301626d4818324f03ecd6fea1.jpg,http://chuanke.baidu.com/1090971-76283.html,63,culture
574,AE基础教程,http://ckimg.baidu.com/course/2016-11/04/8cf1eb38eea04c2243c8fcbf476e975f.jpg,http://chuanke.baidu.com/3095053-182203.html,160,computer
575,深度阅读方能深度思考一期一会,http://ckimg.baidu.com/course/2018-01/26/8b8f4b01947b5a02e982c1a29f11fa9b.jpg,http://chuanke.baidu.com/8340109-247439.html,539,culture
576,SKB（sketchbook）室内设计手绘绘图软件方案视频教程,http://ckimg.baidu.com/course/2018-01/21/d55fce87b154a96058884405bc40a31c.jpg,http://chuanke.baidu.com/9045133-247273.html,293,culture
577,崔芳欣--声乐,http://ckimg.baidu.com/course/2018-01/14/f853bea5d198afbd4c71bae55e36c1aa.jpg,http://chuanke.baidu.com/6697189-246922.html,336,culture
578,张世家音乐艺术指导（二）,http://ckimg.baidu.com/course/2018-01/14/8fc3ed7ab31acdd4a586e68ac541ab5a.jpg,http://chuanke.baidu.com/6697189-246942.html,631,culture
579,张彩华——电视新闻,http://ckimg.baidu.com/course/2018-01/14/ab3db50f220dd505de543d06f6567d54.jpg,http://chuanke.baidu.com/6697189-246943.html,629,culture
580,隋明霞  中专语文（基础模块）下册,http://ckimg.baidu.com/course/2018-01/14/5c1512cc3cc734120b8d19f10d933c56.jpg,http://chuanke.baidu.com/6697189-246931.html,568,culture
581,平面构成-刘叶华,http://ckimg.baidu.com/course/2018-01/12/d3842ad27f970e479e6ac80bffcbf326.jpg,http://chuanke.baidu.com/6697189-246811.html,501,culture
